category,title,price,image
lampy_dlya_proektorov,Лампа для проекторов Epson L78 (V13H010L78),12 990 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
kosmetika_i_sredstva_gigieny,Влажные салфетки Bonne Brice Ромашка ,30 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
kosmetika_i_sredstva_gigieny,Влажные салфетки Bonne Brice Зеленый чай,30 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
kosmetika_i_sredstva_gigieny,Влажные салфетки Bonne Brice Алоэ Вера ,30 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Бритва Vitek VT-8266 BK,1 890 сом,https://www.planeta.kg/upload/iblock/67e/67e2c55300bd5ad6d9be97723cf4a6bf.jpeg
britvy_i_epilyatory,Бритва Vitek VT-8262,2 790 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Эпилятор Rowenta EP7530D0 Soft Extreme технология «Activ-Stim» (1400 импульсов за секунду)  СДЕЛАНО ВО ФРАНЦИИ,6 340 сом,https://www.planeta.kg/upload/iblock/9a9/9a9d2ac750a10c752f4e9a595bd8477e.jpeg
britvy_i_epilyatory,Бритва Philips S5587/30,12 290 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Бритва Philips S 3333/54,9 990 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Бритва Philips S 1333/41,6 190 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Бритва Philips S5584/50,15 690 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Бритва Philips S1133/41,3 690 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
britvy_i_epilyatory,Эпилятор Philips BRE 740/10,14 490 сом,https://www.planeta.kg/upload/iblock/aa2/aa2b78a35c13720f7f6b9c575176f875.jpeg
britvy_i_epilyatory,Эпилятор Philips BRE 721/00,9 490 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
vesy,Весы Vitek VT-8084 (напольные),1 490 сом,https://www.planeta.kg/upload/iblock/76a/76ac478b05fe8a85db6a94f61c549355.jpeg
vesy,Весы Vitek VT-8069,1 490 сом,https://www.planeta.kg/upload/iblock/fd8/fd80ed6cbfe16414ac9877ba2ab80930.jpeg
vesy,Весы Vitek VT-8053,1 190 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
vesy,Весы Vitek VT-1989R,2 120 сом,https://www.planeta.kg/upload/iblock/aca/aca10498d444fb5d7f71cfd7be2e4280.jpeg
vesy,Весы Endever Skyline KS-523 (кухонные),1 390 сом,https://www.planeta.kg/upload/iblock/6f6/6f6168589c445e15584a262ebfdd8e7c.jpeg
zubnye_shchetki_i_aksessuary,Ирригатор Стационарный Ardesto OI-MD600W 600 мл 8 насадок,3 990 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
zubnye_shchetki_i_aksessuary,Чистящая головка для осветления зубной эмали Philips HX 6064/11,2 690 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
zubnye_shchetki_i_aksessuary,Сменная детская насадка Philips HX 6042/33,1 300 сом,https://www.planeta.kg/upload/iblock/810/810b7a064ea7aa86b3d4ecade4b9bb79.png
zubnye_shchetki_i_aksessuary,Чистящая головка для щетки Philips HX 6062/10,1 890 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
mashinki_dlya_strizhki_volos,Набор для стрижки волос VITEK VT-2511 BK,1 290 сом,https://www.planeta.kg/upload/iblock/cb7/cb7f7f80f5354164679d89096967b718.jpeg
mashinki_dlya_strizhki_volos,Машинка для стрижки волос Maxwell MW-2112 BK,990 сом,https://www.planeta.kg/upload/iblock/6c8/6c8f6b20190e80f9aadc82f7ee35839f.jpeg
mashinki_dlya_strizhki_volos,Триммер Philips MG3720/15,3 490 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
mashinki_dlya_strizhki_volos,Триммер Philips MG3710/15,2 990 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
mashinki_dlya_strizhki_volos,Машинка для стрижки волос Philips HC5612/15,4 090 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
mashinki_dlya_strizhki_volos,Машинка для стрижки волос Philips HC1091/15,4 290 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
mashinki_dlya_strizhki_volos,Триммер Vitek VT-2545BK,1 590 сом,https://www.planeta.kg/upload/iblock/2af/2af98e6a8b1446d3200763d6bb9a1986.jpeg
mashinki_dlya_strizhki_volos,Машинка для стрижки волос Rowenta TN1400F0,2 990 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
mashinki_dlya_strizhki_volos,Набор для стрижки волос Vitek VT-2520 BK,1 290 сом,https://www.planeta.kg/upload/iblock/82f/82fac68f721e06c7fe1b8926a1ea3cde.jpeg
mashinki_dlya_strizhki_volos,Машинка для стрижки волос Philips QC5115/15,2 590 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
nabory_dlya_ukladki_volos,Стайлер PHILIPS BHH811/00,3 890 сом,https://www.planeta.kg/upload/iblock/2bd/2bd9a3548a1066f0b8f255e807062a74.png
nabory_dlya_ukladki_volos,Набор для укладки волос Vitek WX-2301 ST,2 250 сом,https://www.planeta.kg/upload/iblock/88b/88b13636cf9c38e609304bb8d6cbaa6b.jpeg
nabory_dlya_ukladki_volos,Набор для укладки волос Philips HP8618/00,3 990 сом,https://www.planeta.kg/upload/iblock/efa/efad265b4c24c757eb97ff3e6681b673.jpeg
nabory_dlya_ukladki_volos,Мультистайлер Rowenta CF4132D0,4 990 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
nabory_dlya_ukladki_volos,Выпрямитель для волос Rowenta SF4210F0,3 690 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
nabory_dlya_ukladki_volos,Выпрямитель для волос Rowenta SF4112F0,4 190 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
nabory_dlya_ukladki_volos,Стайлер для бороды PHILIPS MG1100/16,2 390 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
nabory_dlya_ukladki_volos,Мультистайлер Rowenta CF4112F0,3 490 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен - щетка Rowenta CF3910F0,2 090 сом,https://www.planeta.kg/upload/iblock/cb1/cb1429ea9b27612fa38d111c715605e4.jpeg
feny,Фен Polaris PHD 2289AC,3 490 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен Polaris PHD 2038Ti,2 190 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен - щетка Philips HP8663/00,4 290 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен Philips BHD360/20,3 590 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен Philips BHD300/10,2 090 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен - щетка Philips HP8667/00,3 690 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
feny,Фен Rowenta CV3312F0,2 090 сом,https://www.planeta.kg/upload/iblock/012/012b6292a064b788d03feb2ca981870e.jpeg
feny,Фен-щетка Vitek VT-8238 VT,2 190 сом,https://www.planeta.kg/upload/iblock/544/5447b612eae3ed849d1305e4eab7ed4c.jpeg
feny,Фен Vitek VT-8203,1 790 сом,https://www.planeta.kg/upload/iblock/db8/db831084be719de99a8738ac6f3c0c22.jpeg
shchiptsy,Выпрямитель для волос Philips HP8321/00,2 590 сом,https://www.planeta.kg/upload/iblock/a4b/a4bb393d0df8952f2bcb5fd0351d5626.jpeg
shchiptsy,Мультистайлер Philips BHH822/00,4 590 сом,https://www.planeta.kg/upload/iblock/34d/34d0784a5d4ea31ccac5b8f1b87333c9.png
shchiptsy,Выпрямитель для волос Vitek VT-8403 BK,1 490 сом,https://www.planeta.kg/upload/iblock/a54/a54a20b1f7e9e293ceefb1f3f85e0d81.jpeg
shchiptsy,Электрощипцы Vitek VT-8420 BK,1 990 сом,https://www.planeta.kg/upload/iblock/354/354bed0faa9e3029925c176fcfa3e822.jpeg
shchiptsy,Щипцы Rowenta CF3315F0,3 690 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
shchiptsy,Щипцы Rowenta CF3242F0,3 290 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
shchiptsy,Щипцы Philips BHB871/00,4 690 сом,https://www.planeta.kg/upload/iblock/e59/e5956b2e23ee4cf6ee811cf3d103baa7.png
shchiptsy,Щипцы Philips BHB868/00,3 990 сом,https://www.planeta.kg/upload/iblock/950/950c6bf78233b7c4ddedf590928b2e22.png
shchiptsy,Выпрямитель для волос Philips BHS675/00,5 790 сом,https://www.planeta.kg/upload/iblock/0eb/0eb00cc8b744a499efa46e2058999c74.png
shchiptsy,Выпрямитель для волос Philips BHS674/00,4 790 сом,https://www.planeta.kg/upload/iblock/c39/c39379cc4d219b580d0de346e2539da1.jpeg
aksessuary_6,Сушилка для обуви «Аксион» ЭСО-220/7-02 для просушивания обуви подростковых и взрослых размеров. В блистерной упаковке. 2 года гарантии,340 сом,https://www.planeta.kg/local/templates/planet/components/bitrix/catalog/.default/bitrix/catalog.section/.default/images/no_photo.png
